State Code,County Code,Site Num,Parameter Code,POC,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,State Name,County Name,City Name,CBSA Name,Date of Last Change,Location 1
49,3,3,61102,1,NAD83,Wind Direction - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVERAGE,2012,Degrees Compass,No Events,8777,100,366,366,0,7,,,Certification not required,0,162.007634,97.26559,360,2/8/2012 21:00,360,3/28/2012 3:00,360,4/1/2012 8:00,360,4/18/2012 6:00,353,346,325,296,237,172,51,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",1/17/2013 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,62101,1,NAD83,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2012,Degrees Fahrenheit,No Events,8777,100,366,366,0,7,,,Certification not required,0,55.865102,19.308111,100,7/11/2012 15:00,99,7/10/2012 15:00,99,7/11/2012 14:00,98,7/10/2012 14:00,93,92,87,83,72,55,31,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",3/14/2013 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,68101,1,NAD83,Sample Flow Rate- CV,24 HOUR,,Observed Values,Multiple Methods Used,2012,Percent,No Events,119,100,61,61,0,1,,,Certification not required,12,0.232773,0.105452,0.5,10/24/2012 0:00,0.5,11/26/2012 0:00,0.5,12/8/2012 0:00,0.4,1/1/2012 0:00,0.5,0.5,0.4,0.4,0.3,0.2,0.05,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",1/24/2013 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,68102,1,NAD83,Sample Volume,24 HOUR,,Observed Values,Multiple Methods Used,2012,Cubic meter,No Events,119,100,61,61,0,1,,,Certification not required,0,23.986555,0.076938,24,1/1/2012 0:00,24,1/7/2012 0:00,24,1/10/2012 0:00,24,1/13/2012 0:00,24,24,24,24,24,24,24,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",1/24/2013 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,68103,1,NAD83,Ambient Min Temperature,24 HOUR,,Observed Values,Multiple Methods Used,2012,Degrees Centigrade,No Events,119,100,61,61,0,1,,,Certification not required,0,7.048739,8.756972,24.6,6/23/2012 0:00,23.3,7/29/2012 0:00,22.8,7/8/2012 0:00,22.5,8/13/2012 0:00,23.3,22.8,22.3,19.5,13.5,5.9,-4.3,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",1/24/2013 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,68104,1,NAD83,Ambient Max Temperature,24 HOUR,,Observed Values,Multiple Methods Used,2012,Degrees Centigrade,No Events,119,100,61,61,0,1,,,Certification not required,0,19.583193,10.782757,39.4,7/11/2012 0:00,37.2,7/26/2012 0:00,37.1,8/7/2012 0:00,36.1,8/16/2012 0:00,37.2,37.1,35.2,34.1,29.7,18.9,5.5,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",1/24/2013 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,68105,1,NAD83,Ambient Temperature,24 HOUR,,Observed Values,Multiple Methods Used,2012,Degrees Centigrade,No Events,119,100,61,61,0,1,,,Certification not required,0,13.559664,10.065887,30.9,7/11/2012 0:00,30.6,6/23/2012 0:00,29.5,7/8/2012 0:00,29.2,7/26/2012 0:00,30.6,29.5,28.9,27.9,22.7,14.2,0.8,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",1/24/2013 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,68106,1,NAD83,Sample Min Baro Pressure,24 HOUR,,Observed Values,Multiple Methods Used,2012,Millimeters (mercury),No Events,119,100,61,61,0,1,,,Certification not required,0,646.865546,4.724484,659,1/1/2012 0:00,659,1/28/2012 0:00,658,1/4/2012 0:00,656,1/13/2012 0:00,659,658,655,652,650,647,640,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",1/24/2013 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,68107,1,NAD83,Sample Max Baro Pressure,24 HOUR,,Observed Values,Multiple Methods Used,2012,Millimeters (mercury),No Events,119,100,61,61,0,1,,,Certification not required,0,652.92437,3.764598,664,1/1/2012 0:00,663,1/4/2012 0:00,663,1/28/2012 0:00,661,11/23/2012 0:00,663,663,660,658,655,653,647,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",1/24/2013 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,68108,1,NAD83,Sample Baro Pressure,24 HOUR,,Observed Values,Multiple Methods Used,2012,Millimeters (mercury),No Events,119,100,61,61,0,1,,,Certification not required,0,650.12605,4.111898,662,1/1/2012 0:00,661,1/4/2012 0:00,661,1/28/2012 0:00,659,11/23/2012 0:00,661,661,658,655,652,650,644,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",1/24/2013 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,68109,1,NAD83,Elapsed Sample Time,24 HOUR,,Observed Values,Multiple Methods Used,2012,Minutes,No Events,119,100,61,61,0,1,,,Certification not required,0,1439.352941,4.118146,1440,1/1/2012 0:00,1440,1/7/2012 0:00,1440,1/13/2012 0:00,1440,1/16/2012 0:00,1440,1440,1440,1440,1440,1440,1439,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",1/24/2013 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2012,Micrograms/cubic meter (LC),No Events,119,98,119,122,0,1,0,0,Certified,0,6.876471,5.61144,33.4,9/18/2012 0:00,28.2,8/19/2012 0:00,27,9/21/2012 0:00,25.9,1/10/2012 0:00,28.2,27,19.3,11.1,8,5.6,2,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",6/7/2014 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2013,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2012,Micrograms/cubic meter (LC),No Events,119,98,119,122,0,1,0,0,Certified,0,6.876471,5.61144,33.4,9/18/2012 0:00,28.2,8/19/2012 0:00,27,9/21/2012 0:00,25.9,1/10/2012 0:00,28.2,27,19.3,11.1,8,5.6,2,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",6/7/2014 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2012,Micrograms/cubic meter (LC),No Events,119,98,119,122,0,1,,,Certified,0,6.876471,5.61144,33.4,9/18/2012 0:00,28.2,8/19/2012 0:00,27,9/21/2012 0:00,25.9,1/10/2012 0:00,28.2,27,19.3,11.1,8,5.6,2,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",6/7/2014 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2013,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2012,Micrograms/cubic meter (LC),No Events,119,98,119,122,0,1,,,Certified,0,6.876471,5.61144,33.4,9/18/2012 0:00,28.2,8/19/2012 0:00,27,9/21/2012 0:00,25.9,1/10/2012 0:00,28.2,27,19.3,11.1,8,5.6,2,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",6/7/2014 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC - FDMS-Gravimetric,2012,Micrograms/cubic meter (LC),No Events,8739,99,364,366,0,45,,,Certification not required,0,6.626742,7.144602,303.7,4/2/2012 10:00,156.7,7/1/2012 2:00,88.1,7/2/2012 8:00,70.9,7/5/2012 4:00,29.7,23.9,18.2,13.7,8.4,4.9,1.3,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",4/18/2013 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,24-HR BLK AVG,,Observed Values,,2012,Micrograms/cubic meter (LC),No Events,364,99,364,366,0,0,,,Certification not required,0,6.568132,4.950975,32.7,9/18/2012 0:00,31.6,7/1/2012 0:00,29.4,9/17/2012 0:00,27.6,7/2/2012 0:00,27.6,21.6,15.6,12.7,8.2,5.3,2,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",4/18/2013 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,7001,44201,1,NAD27,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2012,Parts per million,No Events,7131,70,107,153,0,1653,0,0,Certified,0,0.059953,0.007964,0.082,8/12/2012 14:00,0.081,8/8/2012 13:00,0.076,8/18/2012 14:00,0.075,8/17/2012 16:00,0.081,0.076,0.072,0.069,0.066,0.06,0.053,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",2/12/2013 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,44201,1,NAD27,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2012,Parts per million,No Events,7113,69,105,153,0,0,0,0,Certified,0,0.055857,0.007254,0.075,8/12/2012 11:00,0.074,8/8/2012 11:00,0.07,8/18/2012 10:00,0.069,6/23/2012 9:00,0.074,0.07,0.067,0.064,0.061,0.056,0.05,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",2/12/2013 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,44201,1,NAD27,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2012,Parts per million,No Events,7113,69,105,153,0,0,0,0,Certified,0,0.055857,0.007254,0.075,8/12/2012 11:00,0.074,8/8/2012 11:00,0.07,8/18/2012 10:00,0.069,6/23/2012 9:00,0.074,0.07,0.067,0.064,0.061,0.056,0.05,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",2/12/2013 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,61101,1,NAD27,Wind Speed - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2012,Knots,No Events,8759,100,366,366,0,25,,,Certification not required,13,5.747608,4.037732,29.5,10/16/2012 18:00,27.8,10/16/2012 19:00,26.1,3/17/2012 12:00,25.2,2/23/2012 2:00,18.2,16.5,13,11.3,7.8,4.3,1.7,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",2/12/2013 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,61104,1,NAD27,Wind Direction - Resultant,1 HOUR,,Observed Values,INSTRUMENTAL - VECTOR SUMMATION,2012,Degrees Compass,No Events,8759,100,366,366,0,25,,,Certification not required,5,231.996946,99.523532,359,1/11/2012 2:00,359,1/28/2012 9:00,359,1/31/2012 11:00,359,2/8/2012 4:00,357,355,350,344,325,239,96,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",2/12/2013 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,62101,1,NAD27,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELEC. OR MACH. AVG. LEVEL 1,2012,Degrees Fahrenheit,No Events,8759,100,366,366,0,25,,,Certification not required,0,51.867793,19.803162,98,7/10/2012 13:00,98,7/12/2012 14:00,98,8/8/2012 14:00,98,8/8/2012 15:00,93,91,86,81,67,50,28,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",2/12/2013 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,62201,1,NAD27,Relative Humidity ,1 HOUR,,Observed Values,INSTRUMENTAL - HYGROSCOPIC PLASTIC FILM,2012,Percent relative humidity,No Events,8759,100,366,366,0,25,,,Certification not required,0,46.005023,24.053315,99,1/18/2012 16:00,99,1/18/2012 17:00,99,1/18/2012 18:00,99,1/18/2012 19:00,98,94,87,80,65,44,15,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",2/12/2013 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,63301,1,NAD27,Solar radiation,1 HOUR,,Observed Values,INSTRUMENTAL - PYRANOMETER,2012,Langleys/minute,No Events,8684,99,366,366,0,100,,,Certification not required,4357,0.274295,0.396507,1.5,7/10/2012 13:00,1.49,6/24/2012 12:00,1.48,6/7/2012 12:00,1.47,6/20/2012 12:00,1.4,1.33,1.16,0.95,0.48,0.005,0.005,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",2/12/2013 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,64101,1,NAD27,Barometric pressure,1 HOUR,,Observed Values,INSTRUMENTAL - BAROMETRIC SENSOR,2012,Millibars,No Events,8759,100,366,366,0,25,,,Certification not required,0,861.924455,5.756144,878.6,1/1/2012 9:00,878.6,1/1/2012 10:00,878.6,1/1/2012 11:00,878.6,1/1/2012 12:00,875.9,873.2,871.9,869.2,865.2,862.6,854.6,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",2/12/2013 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,65102,1,NAD27,Rain/melt precipitation,1 HOUR,,Observed Values,Heated Tipping Bucket - Instrument,2012,Inches (rainfall),No Events,7511,86,311,366,0,1273,,,Certification not required,0,0.018815,0.419464,27.28,8/25/2012 23:00,10.22,8/22/2012 18:00,8.52,8/26/2012 0:00,8.3,8/26/2012 1:00,0.04,0,0,0,0,0,0,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",2/12/2013 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,5,4,42601,1,NAD83,Nitric oxide (NO),1 HOUR,,Observed Values,INSTRUMENTAL - CHEMILUMINESCENCE,2012,Parts per billion,No Events,8520,97,357,366,0,264,,,Certification not required,0,8.56561,13.499146,205,1/3/2012 19:00,177,1/3/2012 18:00,159,11/29/2012 8:00,148,11/27/2012 7:00,71,54,33,20,8,4,2,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",1/17/2013 0:00,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,42602,1,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Daily Maximum 1-hour average,INSTRUMENTAL - CHEMILUMINESCENCE,2012,Parts per billion,No Events,8497,97,355,366,0,287,0,,Certified,0,26.509859,9.239854,52,9/22/2012 19:00,51,11/4/2012 14:00,46,3/4/2012 0:00,46,11/8/2012 17:00,46,44,41,38,34,27,14,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",5/16/2013 0:00,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,42602,1,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - CHEMILUMINESCENCE,2012,Parts per billion,No Events,8497,97,355,366,0,287,,,Certified,0,11.979875,8.996007,52,9/22/2012 19:00,51,11/4/2012 14:00,46,3/4/2012 0:00,46,9/22/2012 20:00,37,34,30,26,17,9,3,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",5/16/2013 0:00,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,42603,1,NAD83,Oxides of nitrogen (NOx),1 HOUR,,Observed Values,INSTRUMENTAL - CHEMILUMINESCENCE,2012,Parts per billion,No Events,8520,97,357,366,0,264,,,Certification not required,0,19.739202,20.240897,239,1/3/2012 19:00,211,1/3/2012 18:00,191,11/29/2012 8:00,172,11/27/2012 7:00,101,83,61,44,25,13,5,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",1/17/2013 0:00,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,44201,1,NAD83,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2012,Parts per million,No Events,8648,99,152,153,0,136,0,0,Certified,951,0.060862,0.008004,0.083,6/4/2012 13:00,0.082,8/12/2012 14:00,0.081,9/18/2012 14:00,0.078,7/1/2012 18:00,0.082,0.078,0.074,0.07,0.066,0.061,0.055,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",1/17/2013 0:00,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,44201,1,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2012,Parts per million,No Events,8711,99,152,153,0,0,0,0,Certified,0,0.055467,0.007376,0.074,8/12/2012 11:00,0.074,9/18/2012 11:00,0.073,6/4/2012 11:00,0.072,6/23/2012 9:00,0.074,0.072,0.067,0.065,0.06,0.056,0.051,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",1/17/2013 0:00,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,44201,1,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2012,Parts per million,No Events,8711,99,152,153,0,0,0,0,Certified,0,0.055467,0.007376,0.074,8/12/2012 11:00,0.074,9/18/2012 11:00,0.073,6/4/2012 11:00,0.072,6/23/2012 9:00,0.074,0.072,0.067,0.065,0.06,0.056,0.051,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",1/17/2013 0:00,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,61101,1,NAD83,Wind Speed - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2012,Knots,No Events,8781,100,366,366,0,3,,,Certification not required,0,3.145496,1.977273,16.7,3/17/2012 12:00,15.9,3/17/2012 13:00,14.8,3/31/2012 17:00,14.5,3/17/2012 11:00,10.2,9,7.4,5.8,3.7,2.6,1.4,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",1/17/2013 0:00,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,61102,1,NAD83,Wind Direction - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVERAGE,2012,Degrees Compass,No Events,8777,100,366,366,0,7,,,Certification not required,0,184.140367,99.960737,360,1/3/2012 14:00,360,1/5/2012 1:00,360,1/28/2012 14:00,360,2/2/2012 8:00,358,355,348,332,254,185,34,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",1/17/2013 0:00,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
