State Code,County Code,Site Num,Parameter Code,POC,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,State Name,County Name,City Name,CBSA Name,Date of Last Change,Location 1
49,3,3,44201,1,NAD83,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2007,Parts per million,Events Excluded,3596,98,150,153,0,53,0,0,Certification not required,5,0.06158,0.012172,0.1,7/2/2007 13:00,0.097,7/6/2007 15:00,0.092,7/1/2007 14:00,0.092,7/23/2007 13:00,0.097,0.092,0.084,0.075,0.069,0.062,0.046,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",8/4/2012 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,44201,1,NAD83,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2007,Parts per million,Events Inclucded,3619,98,150,153,23,53,0,0,Certification not required,5,0.062033,0.012584,0.107,7/11/2007 15:00,0.1,7/2/2007 13:00,0.097,7/6/2007 15:00,0.092,7/1/2007 14:00,0.1,0.097,0.084,0.076,0.07,0.062,0.047,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",8/4/2012 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,44201,1,NAD83,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2007,Parts per million,Concurred Events Excluded,3619,98,150,153,23,53,0,0,Certification not required,5,0.062033,0.012584,0.107,7/11/2007 15:00,0.1,7/2/2007 13:00,0.097,7/6/2007 15:00,0.092,7/1/2007 14:00,0.1,0.097,0.084,0.076,0.07,0.062,0.047,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",8/4/2012 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,44201,1,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2007,Parts per million,Concurred Events Excluded,3632,98,150,153,0,0,1,1,Certification not required,0,0.05578,0.010281,0.085,7/11/2007 11:00,0.083,7/23/2007 8:00,0.079,7/30/2007 10:00,0.077,6/28/2007 11:00,0.083,0.079,0.073,0.067,0.062,0.056,0.042,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",8/4/2012 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,44201,1,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2007,Parts per million,Events Excluded,3622,98,150,153,0,0,0,0,Certification not required,0,0.055547,0.010006,0.083,7/23/2007 8:00,0.079,7/30/2007 10:00,0.077,6/28/2007 11:00,0.077,7/6/2007 10:00,0.079,0.077,0.072,0.067,0.062,0.056,0.042,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",8/4/2012 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,44201,1,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2007,Parts per million,Events Inclucded,3632,98,150,153,0,0,1,1,Certification not required,0,0.05578,0.010281,0.085,7/11/2007 11:00,0.083,7/23/2007 8:00,0.079,7/30/2007 10:00,0.077,6/28/2007 11:00,0.083,0.079,0.073,0.067,0.062,0.056,0.042,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",8/4/2012 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,44201,1,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2007,Parts per million,Events Inclucded,3632,98,150,153,0,0,6,6,Certification not required,0,0.05578,0.010281,0.085,7/11/2007 11:00,0.083,7/23/2007 8:00,0.079,7/30/2007 10:00,0.077,6/28/2007 11:00,0.083,0.079,0.073,0.067,0.062,0.056,0.042,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",8/4/2012 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,44201,1,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2007,Parts per million,Concurred Events Excluded,3632,98,150,153,0,0,6,6,Certification not required,0,0.05578,0.010281,0.085,7/11/2007 11:00,0.083,7/23/2007 8:00,0.079,7/30/2007 10:00,0.077,6/28/2007 11:00,0.083,0.079,0.073,0.067,0.062,0.056,0.042,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",8/4/2012 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,44201,1,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2007,Parts per million,Events Excluded,3622,98,150,153,0,0,5,5,Certification not required,0,0.055547,0.010006,0.083,7/23/2007 8:00,0.079,7/30/2007 10:00,0.077,6/28/2007 11:00,0.077,7/6/2007 10:00,0.079,0.077,0.072,0.067,0.062,0.056,0.042,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",8/4/2012 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,61101,1,NAD83,Wind Speed - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2007,Knots,No Events,8012,91,334,365,0,4,,,Certification not required,3,4.70171,2.938631,21.1,6/10/2007 21:00,20.9,8/2/2007 0:00,19.4,8/1/2007 22:00,18.8,10/5/2007 3:00,14.1,12.7,10.7,9,6.2,3.8,1.8,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",3/7/2010 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,61102,1,NAD83,Wind Direction - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVERAGE,2007,Degrees Compass,No Events,8012,91,334,365,0,4,,,Certification not required,0,164.886296,96.92395,360,5/24/2007 20:00,360,6/17/2007 1:00,360,8/3/2007 0:00,360,10/9/2007 12:00,352,346,325,296,245,159,56,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",3/7/2010 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2007,Micrograms/cubic meter (LC),Events Inclucded,117,97,117,121,4,4,2,2,Certification not required,0,8.818803,9.206762,64.5,1/30/2007 0:00,55.2,1/27/2007 0:00,33.6,1/24/2007 0:00,30.6,1/3/2007 0:00,55.2,33.6,26.3,17.3,9.8,6.1,2.7,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",6/10/2014 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2007,Micrograms/cubic meter (LC),Concurred Events Excluded,117,97,117,121,4,4,2,2,Certification not required,0,8.818803,9.206762,64.5,1/30/2007 0:00,55.2,1/27/2007 0:00,33.6,1/24/2007 0:00,30.6,1/3/2007 0:00,55.2,33.6,26.3,17.3,9.8,6.1,2.7,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",6/10/2014 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2007,Micrograms/cubic meter (LC),Events Excluded,113,97,117,121,0,4,2,2,Certification not required,0,8.4,9.057101,64.5,1/30/2007 0:00,55.2,1/27/2007 0:00,33.6,1/24/2007 0:00,30.6,1/3/2007 0:00,55.2,33.6,24.9,14,8.8,5.9,2.4,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",6/10/2014 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2013,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2007,Micrograms/cubic meter (LC),Events Excluded,113,97,117,121,0,4,2,2,Certification not required,0,8.4,9.057101,64.5,1/30/2007 0:00,55.2,1/27/2007 0:00,33.6,1/24/2007 0:00,30.6,1/3/2007 0:00,55.2,33.6,24.9,14,8.8,5.9,2.4,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",6/10/2014 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2013,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2007,Micrograms/cubic meter (LC),Concurred Events Excluded,117,97,117,121,4,4,2,2,Certification not required,0,8.818803,9.206762,64.5,1/30/2007 0:00,55.2,1/27/2007 0:00,33.6,1/24/2007 0:00,30.6,1/3/2007 0:00,55.2,33.6,26.3,17.3,9.8,6.1,2.7,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",6/10/2014 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
