State Code,County Code,Site Num,Parameter Code,POC,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,State Name,County Name,City Name,CBSA Name,Date of Last Change,Location 1
49,3,3,44201,1,NAD83,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2005,Parts per million,No Events,3055,84,128,153,0,617,0,0,Certified,37,0.064313,0.013304,0.117,7/20/2005 13:00,0.111,7/6/2005 15:00,0.102,7/19/2005 16:00,0.094,7/13/2005 15:00,0.111,0.102,0.088,0.082,0.07,0.062,0.049,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",8/4/2012 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,44201,1,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2005,Parts per million,No Events,3064,83,127,153,0,0,2,2,Certified,0,0.057291,0.0106,0.089,7/6/2005 11:00,0.088,7/20/2005 9:00,0.084,7/19/2005 11:00,0.079,8/7/2005 10:00,0.088,0.084,0.077,0.073,0.063,0.056,0.045,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",8/4/2012 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,44201,1,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2005,Parts per million,No Events,3064,83,127,153,0,0,8,8,Certified,0,0.057291,0.0106,0.089,7/6/2005 11:00,0.088,7/20/2005 9:00,0.084,7/19/2005 11:00,0.079,8/7/2005 10:00,0.088,0.084,0.077,0.073,0.063,0.056,0.045,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",8/4/2012 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,61101,1,NAD83,Wind Speed - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2005,Knots,No Events,8708,99,362,365,0,52,,,Certification not required,1,5.028353,3.309278,22.8,4/19/2005 10:00,22.8,6/17/2005 20:00,22.7,1/8/2005 7:00,22.7,6/21/2005 17:00,16.5,14.2,11.6,9.6,6.5,4,2,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,61102,1,NAD83,Wind Direction - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVERAGE,2005,Degrees Compass,No Events,8708,99,362,365,0,52,,,Certification not required,4,167.406178,98.714331,360,1/23/2005 12:00,360,6/13/2005 9:00,360,6/20/2005 8:00,360,6/28/2005 9:00,354,347,329,304,250,171,56,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2005,Micrograms/cubic meter (LC),No Events,115,94,115,122,0,7,1,1,Certified,0,7.810435,6.461171,37.6,1/19/2005 0:00,34.1,1/16/2005 0:00,25.9,2/18/2005 0:00,25.2,12/12/2005 0:00,34.1,25.9,21.3,16,9,5.8,2.7,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",6/10/2014 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2013,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2005,Micrograms/cubic meter (LC),No Events,115,94,115,122,0,7,1,1,Certified,0,7.810435,6.461171,37.6,1/19/2005 0:00,34.1,1/16/2005 0:00,25.9,2/18/2005 0:00,25.2,12/12/2005 0:00,34.1,25.9,21.3,16,9,5.8,2.7,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",6/10/2014 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2005,Micrograms/cubic meter (LC),No Events,115,94,115,122,0,7,,,Certified,0,7.810435,6.461171,37.6,1/19/2005 0:00,34.1,1/16/2005 0:00,25.9,2/18/2005 0:00,25.2,12/12/2005 0:00,34.1,25.9,21.3,16,9,5.8,2.7,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",6/10/2014 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2013,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2005,Micrograms/cubic meter (LC),No Events,115,94,115,122,0,7,,,Certified,0,7.810435,6.461171,37.6,1/19/2005 0:00,34.1,1/16/2005 0:00,25.9,2/18/2005 0:00,25.2,12/12/2005 0:00,34.1,25.9,21.3,16,9,5.8,2.7,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",6/10/2014 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,7001,44201,1,NAD27,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2005,Parts per million,No Events,6436,97,148,153,0,116,0,0,Certification not required,32,0.061655,0.010309,0.09,7/20/2005 12:00,0.089,6/8/2005 11:00,0.088,6/27/2005 13:00,0.082,5/3/2005 10:00,0.089,0.088,0.081,0.079,0.067,0.061,0.051,WASHAKIE,Utah,Box Elder,Brigham ,"Brigham City, UT",8/4/2012 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,44201,1,NAD27,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2005,Parts per million,No Events,6441,97,148,153,0,0,0,0,Certification not required,0,0.056264,0.008588,0.079,7/20/2005 10:00,0.077,6/27/2005 10:00,0.076,7/7/2005 11:00,0.075,7/18/2005 11:00,0.077,0.076,0.073,0.068,0.061,0.056,0.048,WASHAKIE,Utah,Box Elder,Brigham ,"Brigham City, UT",8/4/2012 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,44201,1,NAD27,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2005,Parts per million,No Events,6441,97,148,153,0,0,3,3,Certification not required,0,0.056264,0.008588,0.079,7/20/2005 10:00,0.077,6/27/2005 10:00,0.076,7/7/2005 11:00,0.075,7/18/2005 11:00,0.077,0.076,0.073,0.068,0.061,0.056,0.048,WASHAKIE,Utah,Box Elder,Brigham ,"Brigham City, UT",8/4/2012 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,61101,1,NAD27,Wind Speed - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2005,Knots,No Events,8445,96,351,365,0,315,,,Certification not required,29,5.103316,3.677126,26.9,4/13/2005 15:00,26.9,4/13/2005 16:00,26.1,5/16/2005 17:00,25.2,4/13/2005 12:00,16.5,14.8,12.2,10.4,6.9,4.3,1.7,WASHAKIE,Utah,Box Elder,Brigham ,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,61104,1,NAD27,Wind Direction - Resultant,1 HOUR,,Observed Values,INSTRUMENTAL - VECTOR SUMMATION,2005,Degrees Compass,No Events,8349,95,347,365,0,411,,,Certification not required,41,230.956648,107.793752,359,1/5/2005 14:00,359,1/11/2005 5:00,359,1/13/2005 2:00,359,1/20/2005 8:00,358,356,352,346,329,254,47,WASHAKIE,Utah,Box Elder,Brigham ,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,62101,1,NAD27,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELEC. OR MACH. AVG. LEVEL 1,2005,Degrees Fahrenheit,No Events,8427,96,350,365,0,333,,,Certification not required,0,48.52937,19.149001,99,7/13/2005 15:00,97,7/13/2005 14:00,97,7/13/2005 16:00,97,7/15/2005 14:00,90,88,82,75,63,46,27,WASHAKIE,Utah,Box Elder,Brigham ,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,62201,1,NAD27,Relative Humidity ,1 HOUR,,Observed Values,INSTRUMENTAL - HYGROSCOPIC PLASTIC FILM,2005,Percent relative humidity,No Events,8445,96,351,365,0,315,,,Certification not required,0,59.008763,24.347533,100,1/9/2005 3:00,100,1/9/2005 4:00,100,1/9/2005 5:00,100,1/9/2005 6:00,99,98,95,91,80,60,24,WASHAKIE,Utah,Box Elder,Brigham ,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,63301,1,NAD27,Solar radiation,1 HOUR,,Observed Values,INSTRUMENTAL - PYRANOMETER,2005,Langleys/minute,No Events,8541,98,355,365,0,219,,,Certification not required,4242,0.277268,0.397961,1.52,7/10/2005 12:00,1.49,6/18/2005 13:00,1.47,5/30/2005 11:00,1.47,6/18/2005 12:00,1.37,1.32,1.18,0.97,0.47,0.01,0.005,WASHAKIE,Utah,Box Elder,Brigham ,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,64101,1,NAD27,Barometric pressure,1 HOUR,,Observed Values,INSTRUMENTAL - BAROMETRIC SENSOR,2005,Millibars,No Events,8541,98,355,365,0,219,,,Certification not required,0,862.411521,5.721285,877.2,1/18/2005 22:00,877.2,1/18/2005 23:00,877.2,1/19/2005 0:00,877.2,1/19/2005 1:00,875.9,874.6,873.2,870.6,865.2,862.6,855.9,WASHAKIE,Utah,Box Elder,Brigham ,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,65102,1,NAD27,Rain/melt precipitation,1 HOUR,,Observed Values,Heated Tipping Bucket - Instrument,2005,Inches (rainfall),No Events,8438,96,351,365,0,322,,,Certification not required,8286,0.005994,0.009586,0.35,8/16/2005 11:00,0.28,4/19/2005 15:00,0.28,4/28/2005 7:00,0.2,5/6/2005 2:00,0.04,0.005,0.005,0.005,0.005,0.005,0.005,WASHAKIE,Utah,Box Elder,Brigham ,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68101,1,NAD27,Sample Flow Rate- CV,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Calculation,2005,Percent,No Events,113,93,113,122,0,0,,,Certification not required,27,0.134071,0.070478,0.3,3/26/2005 0:00,0.3,4/4/2005 0:00,0.3,5/22/2005 0:00,0.3,6/30/2005 0:00,0.3,0.3,0.2,0.2,0.2,0.1,0.05,WASHAKIE,Utah,Box Elder,Brigham ,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68101,2,NAD27,Sample Flow Rate- CV,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Calculation,2005,Percent,No Events,56,92,56,61,0,0,,,Certification not required,20,0.142857,0.0979,0.4,7/9/2005 0:00,0.3,1/4/2005 0:00,0.3,2/15/2005 0:00,0.3,3/23/2005 0:00,0.4,0.3,0.3,0.3,0.2,0.1,0.05,WASHAKIE,Utah,Box Elder,Brigham ,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68102,1,NAD27,Sample Volume,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Calculation,2005,Cubic meter,No Events,113,93,113,122,0,0,,,Certification not required,0,24,0,24,1/1/2005 0:00,24,1/4/2005 0:00,24,1/7/2005 0:00,24,1/10/2005 0:00,24,24,24,24,24,24,24,WASHAKIE,Utah,Box Elder,Brigham ,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68102,2,NAD27,Sample Volume,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Calculation,2005,Cubic meter,No Events,56,92,56,61,0,0,,,Certification not required,0,23.853571,1.095771,24,1/4/2005 0:00,24,1/10/2005 0:00,24,1/16/2005 0:00,24,1/28/2005 0:00,24,24,24,24,24,24,24,WASHAKIE,Utah,Box Elder,Brigham ,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68103,1,NAD27,Ambient Min Temperature,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Electronic,2005,Degrees Centigrade,No Events,113,93,113,122,0,0,,,Certification not required,0,1.213274,7.991374,20.1,8/2/2005 0:00,16.7,9/4/2005 0:00,16.2,7/30/2005 0:00,15.7,8/17/2005 0:00,16.7,16.2,13.8,11.8,6.5,1.1,-9.2,WASHAKIE,Utah,Box Elder,Brigham ,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68103,2,NAD27,Ambient Min Temperature,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Electronic,2005,Degrees Centigrade,No Events,56,92,56,61,0,0,,,Certification not required,0,1.673214,7.478223,20.4,8/2/2005 0:00,15.5,6/15/2005 0:00,14.1,8/8/2005 0:00,13.6,7/15/2005 0:00,20.4,15.5,14.1,11.6,7.7,2.3,-8.3,WASHAKIE,Utah,Box Elder,Brigham ,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68104,1,NAD27,Ambient Max Temperature,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Electronic,2005,Degrees Centigrade,No Events,113,93,113,122,0,0,,,Certification not required,0,16.353097,11.147806,37.7,7/21/2005 0:00,36.7,7/15/2005 0:00,36.3,7/12/2005 0:00,35.2,8/29/2005 0:00,36.7,36.3,33.8,32.3,26,15.3,1.6,WASHAKIE,Utah,Box Elder,Brigham ,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68104,2,NAD27,Ambient Max Temperature,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Electronic,2005,Degrees Centigrade,No Events,56,92,56,61,0,0,,,Certification not required,0,17.633929,11.179043,38,7/15/2005 0:00,38,7/21/2005 0:00,34.6,7/9/2005 0:00,33.6,8/8/2005 0:00,38,38,34.6,32.6,27.8,18.5,3,WASHAKIE,Utah,Box Elder,Brigham ,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
